name,county,latitude,longitude,ownership
,Marsabit,3.4912286,38.243907,GOK
,Marsabit,3.605595,38.68738,GOK
,Marsabit,3.605595,38.68738,GOK
,Marsabit,3.155705,38.578925,GOK
,Marsabit,3.155705,38.578925,GOK
,Marsabit,3.155705,38.578925,GOK
,Marsabit,3.605595,38.68738,GOK
,Marsabit,3.155705,38.578925,GOK
,Marsabit,3.605595,38.68738,GOK
,Marsabit,3.605595,38.68738,GOK
,Marsabit,3.605595,38.68738,GOK
,Marsabit,3.605595,38.68738,GOK
,Marsabit,3.605595,38.68738,GOK
,Marsabit,3.327542,39.221995,GOK
,Marsabit,3.327542,39.221995,GOK
,Marsabit,3.605595,38.68738,GOK
,Marsabit,3.605595,38.68738,GOK
,Marsabit,3.327542,39.221995,GOK
,Marsabit,2.8801426,38.9460033,GOK
,Marsabit,3.5238831,39.0670584,GOK
,Marsabit,3.5270668,39.0829577,GOK
,Marsabit,3.5270668,39.0829577,GOK
,Marsabit,3.489714,39.0627727,GOK
,Marsabit,3.5639316,38.6452829,GOK
,Marsabit,3.5258719,39.06668,GOK
,Marsabit,3.5239447,39.067121,GOK
,Marsabit,3.559405,38.6449551,GOK
,Marsabit,3.31586675,38.99053255,GOK
,Marsabit,1.5857241,37.7959047,GOK
,Marsabit,3.5130933,38.6223379,GOK
,Marsabit,3.431099,39.207182,GOK
,Marsabit,,,GOK
,Baringo,0.7681178,36.0208559,GOK
,Marsabit,,,GOK
,Marsabit,3.149389,39.240794,GOK
,Marsabit,3.2931605,38.3727049,GOK
,Marsabit,3.149389,39.240794,GOK
,Marsabit,3.149389,39.240794,GOK
,Marsabit,3.327542,39.221995,GOK
,Marsabit,,,GOK
,Marsabit,,,GOK
,Marsabit,3.327542,39.221995,GOK
,Marsabit,3.5292373,39.0696103,GOK
,Marsabit,3.327542,39.221995,GOK
,Marsabit,3.45418446,38.92760751,GOK
,Marsabit,2.503214,37.5722675,GOK
,Marsabit,3.5655274,38.6436442,GOK
,Marsabit,3.431096,39.207188,GOK
,Marsabit,3.5647844,38.6445306,GOK
,Marsabit,3.5140814,38.1003281,GOK
,Marsabit,3.5130933,38.6223379,GOK
,Marsabit,3.5544228,38.6436442,GOK
,Marsabit,3.530406666666667,39.04121833333333,GOK
,Marsabit,3.5115751,38.0996672,GOK
,Marsabit,3.46282756,39.24023538,GOK
,Marsabit,2.2148702,37.8865403,GOK
,Marsabit,1.4178656,37.7252628,GOK
,Marsabit,1.4178656,37.7252628,GOK
,Marsabit,1.4178656,37.7252628,GOK
,Marsabit,1.4178656,37.7252628,GOK
,Marsabit,1.4178656,37.7252628,GOK
,Marsabit,1.4178656,37.7252628,GOK
,Marsabit,1.4178656,37.7252628,GOK
,Marsabit,1.419083,37.7245984,GOK
,Marsabit,1.4178656,37.7252628,GOK
,Marsabit,1.4178656,37.7252628,GOK
,Taita Taveta,-3.4859139,37.6913667,GOK
,Marsabit,1.4196913,37.7305784,GOK
,Marsabit,1.4196913,37.7305784,GOK
,Marsabit,1.4196913,37.7305784,GOK
,Marsabit,1.4196913,37.7305784,GOK
,Marsabit,1.4196913,37.7305784,GOK
,Marsabit,1.4196913,37.7305784,GOK
,Marsabit,3.53040666,39.0412183,GOK
,Marsabit,3.53040666,39.04121833,GOK
,Marsabit,3.446285,39.171518,GOK
,Marsabit,3.446285,39.171518,GOK
,Marsabit,3.446285,39.171518,GOK
,Marsabit,2.351805,38.013721,GOK
,Marsabit,2.347356,38.006679,GOK
,Marsabit,2.338488,37.994687,GOK
,Marsabit,3.5660416,38.6447251,GOK
,Marsabit,3.592529,38.623975,GOK
,Marsabit,3.6042374,38.5209562,GOK
,Marsabit,3.5660415,38.644728,GOK
,Marsabit,3.566041,38.644708,GOK
,Marsabit,3.5660411,38.6447319,GOK
,Marsabit,3.566042,38.6447198,GOK
,Marsabit,1.598026,37.8059486,GOK
,Marsabit,3.537857,39.0627727,GOK
,Marsabit,3.5660417,38.6447228,GOK
,Marsabit,3.537857,39.0627727,GOK
,Marsabit,3.5660421,38.644718,GOK
,Marsabit,3.566042,38.6447142,GOK
,Marsabit,3.34111,39.204077,GOK
,Marsabit,3.52728181,39.04288471,GOK
,Marsabit,3.45237005,39.27963124,GOK
,Marsabit,3.596478,38.622347,GOK
,Marsabit,3.45237003,39.27963122,GOK
,Marsabit,3.34111,39.204077,GOK
,Marsabit,3.34111,39.204077,GOK
,Marsabit,3.503258,38.235465,GOK
,Marsabit,3.46314329,39.24247612,GOK
,Marsabit,3.489085,38.241528,GOK
,Marsabit,3.5271997,39.0601677,GOK
,Marsabit,3.4912273,38.2439088,GOK
,Marsabit,3.489085,38.241528,GOK
,Marsabit,3.503258,38.235465,GOK
,Marsabit,3.489085,38.241528,GOK
,Marsabit,3.599687,38.528481,GOK
,Marsabit,3.446285,39.171518,GOK
,Marsabit,3.446285,39.171518,GOK
,Marsabit,3.2960744,38.3750085,GOK
,Marsabit,3.489085,38.241528,GOK
,Marsabit,3.503258,38.235465,GOK
,Marsabit,3.4912273,38.2439088,GOK
,Marsabit,3.4912273,38.2439088,GOK
,Marsabit,3.4912273,38.2439088,GOK
,Marsabit,3.4912273,38.2439088,GOK
,Marsabit,3.4912273,38.2439088,GOK
,Marsabit,3.4912273,38.2439088,GOK
,Marsabit,3.503258,38.235465,GOK
,Marsabit,3.34111,39.204077,GOK
,Marsabit,3.327542,39.221995,GOK
,Marsabit,3.34111,39.04077,GOK
,Marsabit,3.327542,39.221995,GOK
,Marsabit,3.489085,38.241528,GOK
,Marsabit,3.5111308,38.0983455,GOK
,Marsabit,3.5266967,39.0702614,GOK
,Marsabit,3.486073,38.23996,GOK
,Marsabit,3.4942184,38.5593619,GOK
,Marsabit,3.486073,38.23996,GOK
,Marsabit,3.47916298,39.12208084,GOK
,Marsabit,2.86254,38.1221324,GOK
,Marsabit,2.3138324,37.9272976,GOK
,Marsabit,2.3171612,37.9468393,GOK
,Marsabit,3.47916298,39.12208084,GOK
,Marsabit,3.34109,39.204074,GOK
,Marsabit,3.34108,39.204076,GOK
,Marsabit,3.49350508,39.02290091,GOK
,Marsabit,3.5077268,38.6547863,GOK
,Marsabit,3.5077268,38.6547863,GOK
,Marsabit,3.5129887,38.6347947,GOK
,Marsabit,3.5244215,38.6433165,GOK
,Marsabit,3.6081645,38.5183294,GOK
,Marsabit,3.445266,38.233931,GOK
,Marsabit,3.445266,38.233931,GOK
,Marsabit,3.5221023,39.0567262,GOK
,Marsabit,3.51120298,38.97357008,GOK
,Marsabit,3.43651561,38.97473145,GOK
,Marsabit,3.13481525,39.25616565,GOK
,Marsabit,3.511133,38.97358504,GOK
,Marsabit,3.46314329,39.24247615,GOK
,Marsabit,3.5183568,39.0513751,GOK
,Marsabit,3.5307,39.041215,GOK
,Marsabit,3.34111,39.204077,GOK
,Marsabit,3.530515,39.041078,GOK
,Marsabit,3.530515,39.041078,GOK
,Marsabit,3.530515,39.041078,GOK
,Marsabit,3.530515,39041078,GOK
,Marsabit,3.530515,39.041078,GOK
,Marsabit,3.149389,39.240794,GOK
,Marsabit,3.149389,39.240794,GOK
,Marsabit,3.3445278,38.233898,GOK
,Marsabit,3.518895,39.050885,GOK
,Marsabit,3.34152591,39.20399735,GOK
,Marsabit,1.417631,37.7249306,GOK
,Marsabit,2.3310318,37.9991437,GOK
,Marsabit,3.4355,38.96498,GOK
,Marsabit,3.4355,38.96498,GOK
,Samburu,1.0484618,37.2428666,GOK
,Marsabit,3.4355,38.96498,GOK
,Marsabit,,,GOK
,Marsabit,3.519627,39.0510494,GOK
,Marsabit,3.519627,39.0510494,GOK
,Marsabit,3.519627,39.0510494,GOK
,Marsabit,3.519627,39.0510494,GOK
,Marsabit,3.519627,39.0510494,GOK
,Marsabit,3.519627,39.0510494,GOK
,Marsabit,3.519627,39.0510494,GOK
,Marsabit,3.519627,39.0510494,GOK
,Marsabit,3.519627,39.0510494,GOK
,Marsabit,2.2143783,37.8865403,GOK
,Marsabit,2.2104532,37.8862088,GOK
,Marsabit,3.5081069,38.6521648,GOK
,Marsabit,3.5081069,38.6521648,GOK
,Marsabit,3.5081069,38.6521648,GOK
,Marsabit,3.5081069,38.6521648,GOK
,Marsabit,3.605593,38.687378,GOK
,Marsabit,3.5081069,38.6521648,GOK
,Marsabit,4.3007634,36.2431682,GOK
,Marsabit,4.3007642,36.2431679,GOK
,Marsabit,3.327542,39.221995,GOK
,Marsabit,3.327542,39.221995,GOK
,Marsabit,3.327542,39.212995,GOK
,Marsabit,1.5834764,37.7963244,GOK
,Marsabit,1.5834764,37.7963244,GOK
,Marsabit,1.5834764,37.7963244,GOK
,Marsabit,1.5834764,37.7963244,GOK
,Marsabit,1.5834764,37.7963244,GOK
,Marsabit,1.5834764,37.7963244,GOK
,Mombasa,-4.0027213,39.7119457,GOK
,Mombasa,-4.0002641,39.7125533,GOK
,Mombasa,-4.0993835,39.6553494,GOK
,Mombasa,-3.9846545,39.7003939,GOK
,Mombasa,-3.9844014,39.72419,GOK
,Mombasa,-4.0400642,39.6884479,GOK
,Mombasa,-3.9871228,39.7066179,GOK
,Nairobi,-1.2684414,36.9914735,GOK
,Nakuru,-0.7009879,36.4315323,GOK
,Nakuru,-0.6873893,36.4785295,GOK
,Nakuru,-0.2872199,36.0716249,GOK
,Nakuru,36.229615,0.045926,GOK
,Nakuru,-0.7113925,36.4734593,GOK
,Nakuru,-0.2587251,36.1200796,GOK
,Nakuru,-27.476133,-48.4887982,GOK
,Nakuru,-0.2586792,36.1340016,GOK
,Nakuru,-0.2934996,36.1167457,GOK
,Nakuru,-0.2802537,36.1501303,GOK
,Nakuru,-0.5584045,36.1340016,GOK
,Nakuru,-0.3144811,36.068395,GOK
,Nakuru,-0.2710248,36.1333225,GOK
,Nakuru,-0.3600915,36.2049307,GOK
,Nakuru,-0.3126353,36.0703839,GOK
,Nakuru,-0.2775327,36.1730376,GOK
,Nakuru,-0.3732363,35.6869259,GOK
,Nakuru,-0.7072999,36.4754874,GOK
,Nakuru,-0.18868,36.12431,GOK
,Nakuru,-0.3600915,36.2049307,GOK
,Nakuru,-0.2806356,36.1271306,GOK
,Nakuru,-0.7438581,36.4386345,GOK
,Nakuru,-0.2705395,36.1363782,GOK
,Nakuru,-0.3645703,36.2137498,GOK
,Nakuru,-0.2705395,36.1363782,GOK
,Nakuru,-0.3465589,36.1458842,GOK
,Nakuru,-0.319923,36.1385325,GOK
,Nakuru,-0.3414914,36.1621774,GOK
,Nakuru,-0.2538068,35.7363042,GOK
,Nakuru,-0.2962923,35.7916861,GOK
,Nakuru,-0.275172,36.1590996,GOK
,Nakuru,,,GOK
,Nakuru,,,GOK
,Nakuru,,,GOK
,Nandi,0.4415618,35.0276301,GOK
,Nandi,0.27523666666666663,35.085436666666666,GOK
,Samburu,1.5184867,37.31955,GOK
,Narok,-1.8141965,35.7125315,GOK
,Narok,-1.8569602,35.8510004,GOK
,Narok,-1.0078304,34.8822454,GOK
,Narok,-1.8569602,35.8510004,GOK
,Narok,-1.7615586,35.8458888,GOK
,Narok,-1.7010478,35.8128262,GOK
,Narok,-0.9992773,35.1380511,GOK
,Narok,-1.0839895,35.040021,GOK
,Narok,-1.0864358,35.8651953,GOK
,Narok,,,GOK
,Narok,-1.8702119,35.8291888,GOK
,Narok,-1.096436,35.8785971,GOK
,Narok,-1.8164529,35.7121901,GOK
,Narok,-1.6852143,35.8557709,GOK
,Narok,-1.1920557,35.2517592,GOK
,Narok,-1.8159143,35.7138969,GOK
,Narok,-1.8159143,35.7138969,GOK
,Narok,-1.8839793,35.8598596,GOK
,Samburu,0.8462267,36.81487,GOK
,Narok,-1.6898457,35.7313037,GOK
,Narok,-1.7913188,35.6524308,GOK
,Narok,-1.7713345,35.8431625,GOK
,Narok,-1.9067239,35.7347163,GOK
,Narok,-1.2157166666666666,35.20718166666666,GOK
,Nyamira,-0.6675037,34.8315434,GOK
,Nyamira,-0.6720292,34.9053444,GOK
,Nyandarua,-0.5402858,36.5352929,GOK
,Nyandarua,-0.507587,36.5835757,GOK
,Nyandarua,-0.5148782,36.4528368,GOK
,Nyandarua,-0.5267331,36.5319154,GOK
,Nyandarua,-0.5333852,36.5342797,GOK
,Nyandarua,-0.5145973,36.4592608,GOK
,Nyandarua,-0.5145973,36.4592608,GOK
,Nyandarua,-0.5145973,36.4592608,GOK
,Nyandarua,-0.7333509,36.6604938,GOK
,Nyandarua,-0.1241043,36.3225493,GOK
,Nyeri,-0.4180258,36.935465,GOK
,Nyeri,-0.272568,37.0358405,GOK
,Nyeri,-0.5139812,37.0469103,GOK
,Nyeri,-0.6425654,37.1397628,GOK
,Nyeri,-0.4087547,36.9475576,GOK
,Nyeri,-0.5011443,37.0217493,GOK
,Nyeri,-0.527078,37.0341632,GOK
,Nyeri,-0.3495764,37.0502645,GOK
,Nyeri,-0.3798405,36.9277381,GOK
,Nyeri,-0.6270211,37.127367,GOK
,Samburu,1.0411284,36.5829006,GOK
,Samburu,0.9575469,36.760571,GOK
,Samburu,2.2709342,36.8890913,GOK
,Samburu,0.870915,36.56030333333333,GOK
,Samburu,0.8709033333333333,36.559423333333335,GOK
,Samburu,1.012685,37.254149999999996,GOK
,Samburu,1.01249,37.25420999999999,GOK
,Samburu,1.0125433333333334,37.254128333333334,GOK
,Samburu,1.0126633333333332,37.25410333333333,GOK
,Samburu,0.93418,37.1933417,GOK
,Samburu,0.8844165,36.7457532,GOK
,Samburu,0.78538,37.521857,GOK
,Samburu,0.78538,37.521857,GOK
,Samburu,0.78538,37.521857,GOK
,Samburu,0.785380123333333,37.521857,GOK
,Samburu,0.78029,37.517265,GOK
,Samburu,2.1702785,36.9075771,GOK
,Samburu,1.0655991,36.7019563,GOK
,Samburu,1.061195,37.22943,GOK
,Samburu,1.061195,37.22943,GOK
,Samburu,0.52715,37.19122,GOK
,Samburu,0.047,37.313,GOK
,Samburu,0.9020043,37.5626109,GOK
,Samburu,0.878832,37.318594,GOK
,Samburu,0.9829228,37.3271143,GOK
,Samburu,0.9848221,37.3281166,GOK
,Taita Taveta,-3.4509292,38.346373,GOK
,Samburu,,,GOK
,Samburu,0.9738221,37.3100722,GOK
,Samburu,2.0976426,36.9200103,GOK
,Samburu,,,GOK
,Samburu,2.2709342,36.8890913,GOK
,Samburu,1.075789,37.197033,GOK
,Samburu,0.053146,37.21844,GOK
,Samburu,0.9797113,37.3167559,GOK
,Samburu,,,GOK
,Samburu,0.9602105,36.759224,GOK
,Samburu,1.30599,37.3549483,GOK
,Samburu,2.0991038,36.9210184,GOK
,Samburu,0.9020043,37.5626109,GOK
,Samburu,0.9020043,37.5626109,GOK
,Samburu,1.0418031,36.5687228,GOK
,Samburu,0.9020043,37.5626109,GOK
,Samburu,,,GOK
,Samburu,,,GOK
,Samburu,0.9243862,36.7784157,GOK
,Samburu,2.0991038,36.9210184,GOK
,Samburu,2.0978815,36.9203463,GOK
,Samburu,1.3652897,37.3748773,GOK
,Samburu,1.3652897,37.3748773,GOK
,Samburu,1.481255,37.38921,GOK
,Samburu,1.3708228,37.442292,GOK
,Samburu,0.8400783,36.896065,GOK
,Samburu,1.3622947,37.4332849,GOK
,Samburu,1.3622947,37.4332849,GOK
,Samburu,1.3622947,37.4332849,GOK
,Samburu,1.489159,37.339872,GOK
,Samburu,1.489159,37.339872,GOK
,Samburu,0.8657083,36.744406,GOK
,Samburu,1.489159,37.339872,GOK
,Samburu,1.489159,37.339872,GOK
,Samburu,0.8685691,36.74609,GOK
,Samburu,1.5347067,37.3182062,GOK
,Samburu,0.8657083,36.744406,GOK
,Samburu,1.29359,37.20393,GOK
,Samburu,1.1022296,36.6925197,GOK
,Samburu,1.1053644,36.6763399,GOK
,Samburu,1.1053644,36.6763399,GOK
,Samburu,1.48114,37.389315,GOK
,Samburu,1.1218158,37.6175358,GOK
,Samburu,0.959188,37.314322,GOK
,Samburu,0.959188,37.314322,GOK
,Samburu,1.0850102,36.696227,GOK
,Samburu,1.4811917,37.38933,GOK
,Samburu,0.6397049,37.6674301,GOK
,Samburu,0.6411465,37.664105,GOK
,Samburu,1.1169373,37.6398264,GOK
,Samburu,1.3704257,37.3317918,GOK
,Samburu,1.0572712,36.7103808,GOK
,Samburu,1.1169373,37.6398264,GOK
,Samburu,0.9549001,37.2946974,GOK
,Samburu,0.8825432,37.0730685,GOK
,Samburu,0.9545071,37.2880117,GOK
,Samburu,0.9317065,37.2000362,GOK
,Samburu,0.9853615,37.3234389,GOK
,Samburu,2.0973852,36.9203463,GOK
,Samburu,2.0981204,36.9206824,GOK
,Samburu,2.0973852,36.9203463,GOK
,Kajiado,,,GOK
,Samburu,0.944354,36.7770691,GOK
,Samburu,0.7785748,36.8988389,GOK
,Samburu,0.7785748,36.8988389,GOK
,Samburu,1.0188101,37.255577,GOK
,Samburu,1.1177318,37.2171045,GOK
,Samburu,,,GOK
,Samburu,1.6989,36.981505,GOK
,Samburu,1.6989,36.981505,GOK
,Samburu,1.029607,37.07112,GOK
,Samburu,2.0993427,36.9213544,GOK
,Samburu,1.41934,36.5889,GOK
,Samburu,0.76376,37.332593,GOK
,Samburu,1.029607,37.07112,GOK
,Samburu,0.76376,37.332593,GOK
,Nakuru,-0.3414914,36.1621774,GOK
,Samburu,1.029607,37.07112,GOK
,Samburu,1.0546058,36.7110547,GOK
,Samburu,1.2607685,37.1893559,GOK
,Samburu,1.337681,37.199562,GOK
,Samburu,,,GOK
,Samburu,1.2607969,37.1893269,GOK
,Samburu,0.8426788,36.7225104,GOK
,Samburu,1.7540516,36.9441988,GOK
,Samburu,1.4829788,36.7241949,GOK
,Samburu,2.0993427,36.9213544,GOK
,Samburu,1.2033,37.11989,GOK
,Samburu,1.41934,36.5889,GOK
,Samburu,1.338805,37.199892,GOK
,Samburu,1.6494288,37.1183201,GOK
,Samburu,1.0875047,36.5363062,GOK
,Samburu,1.35261,37.029818,GOK
,Samburu,1.2867882,36.8658935,GOK
,Samburu,1.1175608,37.2124195,GOK
,Samburu,1.1175608,37.2124195,GOK
,Samburu,1.489159,37.339872,GOK
,Samburu,1.0784551,37.2282484,GOK
,Samburu,1.1174641,37.2351724,GOK
,Samburu,1.132709,37.171421,GOK
,Samburu,0.7531872,37.5726005,GOK
,Samburu,0.7762958,37.5582817,GOK
,Samburu,1.922478,36.701217,GOK
,Samburu,1.922478,36.701217,GOK
,Samburu,1.41934,36.5889,GOK
,Samburu,0.956884,37.2890146,GOK
,Samburu,0.9585094,36.760571,GOK
,Samburu,0.9558628,36.760571,GOK
,Samburu,0.8392163,37.3824876,GOK
,Samburu,1.5347771,37.3181462,GOK
,Samburu,0.83921,37.3826083,GOK
,Samburu,0.8392103,37.3825699,GOK
,Samburu,0.8397223,37.3828394,GOK
,Samburu,0.8391834,37.3825802,GOK
,Samburu,1.2093659,36.6109109,GOK
,Samburu,0.935098,37.211438,GOK
,Samburu,1.7837767,36.8467683,GOK
,Samburu,1.7837767,36.8467683,GOK
,Samburu,0.9789289,37.3217682,GOK
,Samburu,0.7412154,36.8124098,GOK
,Samburu,0.9473133,36.6112717,GOK
,Samburu,0.9483967,36.6063867,GOK
,Samburu,1.0888095,36.6854056,GOK
,Samburu,1.5346448,37.3184005,GOK
,Samburu,2.099113,36.9206824,GOK
,Samburu,0.947103,36.7686521,GOK
,Samburu,1.5347175,37.3182308,GOK
,Samburu,0.8426788,36.7225104,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Samburu,1.7818766,36.7942367,GOK
,Siaya,-0.233915,34.3374556,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Siaya,0.054195,34.384845,GOK
,Siaya,0.0958722,34.1245581,GOK
,Tana River,-1.19645151,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1080153,39.635958,GOK
,Tana River,-1.1837758,39.8284892,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Siaya,0.0181282,34.5443581,GOK
,Siaya,0.054096,34.417899,GOK
,Tana River,-1.1876517,39.91945,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Tana River,-1.1964515,39.8352432,GOK
,Siaya,0.069025,34.394159,GOK
,Siaya,-0.2741052,34.3603531,GOK
,Siaya,0.01738,34.4542433,GOK
,Siaya,0.06654,34.451826,GOK
,Samburu,1.1169373,37.6398264,GOK
,Siaya,0.2059903,34.1637986,GOK
,Siaya,-0.061872,34.426694,GOK
,Taita Taveta,-3.4605041,38.6469215,GOK
,Taita Taveta,-3.4605041,38.6469215,GOK
,Samburu,1.1169373,37.6398264,GOK
,Taita Taveta,-3.4033975,38.5885614,GOK
,Taita Taveta,-3.4077479,38.3411053,GOK
,Taita Taveta,-3.3887365,38.5580492,GOK
,Taita Taveta,-3.385394,38.5649403,GOK
,Makueni,-2.2807126,37.8202242,GOK
,Samburu,1.1169373,37.6398264,GOK
,Taita Taveta,-3.3762587,38.577408,GOK
,Samburu,1.1169373,37.6398264,GOK
,Samburu,1.1169373,37.6398264,GOK
,Elgeyo/Marakwet,0.972394,35.4530262,GOK
,Taita Taveta,-3.3914748,38.5800325,GOK
,Busia,0.5179994,34.2263539,GOK
,Samburu,1.1169373,37.6398264,GOK
,Marsabit,3.1156771,39.256903,GOK
,Taita Taveta,-3.3900115,38.541639,GOK
,Taita Taveta,-3.4126779,38.5944653,GOK
,Kakamega,0.4092605,34.8608645,GOK
,Marsabit,3.523,38.6465938,GOK
,Busia,,,GOK
,Samburu,1.0418031,36.5687228,GOK
,Busia,,,GOK
,Busia,,,GOK
,Busia,0.5325554,34.248238,GOK
,Taita Taveta,-3.4023929,38.3638191,GOK
,Samburu,1.1169373,37.6398264,GOK
,Taita Taveta,-3.3689245,38.3351787,GOK
,Taita Taveta,,,GOK
,Tana River,,,GOK
,Samburu,1.1086436,36.7006082,GOK
,Taita Taveta,-3.383745,38.56231833333333,GOK
,Samburu,1.1169373,37.6398264,GOK
,Taita Taveta,-3.3785377,38.3345202,GOK
,Taita Taveta,-3.3987350000000003,38.573928333333335,GOK
,Taita Taveta,-3.3786756,38.3315567,GOK
,Kakamega,0.1903134,34.7587144,GOK
,Taita Taveta,-3.3765967,38.3328738,GOK
,Taita Taveta,-3.3737692,38.328593,GOK
,Taita Taveta,-3.490526,38.4059341,GOK
,Taita Taveta,-3.3836657,38.3381421,GOK
,Taita Taveta,-3.3706207,38.3312274,GOK
,Taita Taveta,,,GOK
,Taita Taveta,-3.4176034,38.3944209,GOK
,Taita Taveta,-3.3785377,38.3345202,GOK
,Taita Taveta,-3.4758083,38.3809315,GOK
,Taita Taveta,-3.45958,37.692840000000004,GOK
,Taita Taveta,-3.45702,37.77469,GOK
,Taita Taveta,-3.4329472,37.6744125,GOK
,Taita Taveta,-3.397185,37.685159999999996,GOK
,Kisumu,-0.0988071,34.4459927,GOK
,Taita Taveta,-3.456811666666667,37.77424666666666,GOK
,Taita Taveta,-3.4440611,37.6873779,GOK
,Makueni,-1.7957733333333332,37.362208333333335,GOK
,Samburu,1.0963056,36.7009452,GOK
,Samburu,0.6411465,37.664105,GOK
,Samburu,0.6397049,37.6674301,GOK
,Taita Taveta,-3.4329472,37.6744125,GOK
,Taita Taveta,-3.3912133333333334,37.78057833333333,GOK
,Samburu,1.0572712,36.7103808,GOK
,Taita Taveta,-3.3913683333333333,37.78059666666666,GOK
,Marsabit,1.591295,37.8039575,GOK
,Taita Taveta,-3.3972333333333333,37.685224999999996,GOK
,Taita Taveta,-3.4806816666666665,38.590349999999994,GOK
,Taita Taveta,-3.405125,38.56727333333333,GOK
,Nyandarua,-0.5068713,36.5839132,GOK
,Bomet,-0.7258166,35.2826498,GOK
,Kakamega,0.3224735,34.7241767,GOK
,Samburu,0.6645449,37.7083169,GOK
,Kakamega,0.4606127,34.9108597,GOK
,Kakamega,0.1519683,34.7438917,GOK
,Taita Taveta,-3.404956666666666,38.56762666666667,GOK
,Samburu,1.0869869,36.6931938,GOK
,Taita Taveta,-3.3918437,38.5830801,GOK
,Taita Taveta,-3.5345333333333335,38.55075333333333,GOK
,Taita Taveta,-3.4510344,38.6239771,GOK
,Vihiga,0.0449901,34.566062,GOK
,Taita Taveta,-3.4920204,38.3117965,GOK
,Taita Taveta,-3.5089172,38.349665,GOK
,Taita Taveta,-3.3820603,38.3401176,GOK
,Taita Taveta,-3.4908104,38.4052763,GOK
,Taita Taveta,-3.5125272,38.3796153,GOK
,Taita Taveta,-3.4039065,38.3638191,GOK
,Makueni,-1.7933158,37.3611863,GOK
,Samburu,1.1169373,37.6398264,GOK
,Samburu,,37.6398264,GOK
,Samburu,0.7967142,36.6473424,GOK
,Makueni,-2.6984458,38.0682696,GOK
,Marsabit,3.149389,39.240794,GOK
,Vihiga,0.0298503,34.6799483,GOK
,Taita Taveta,-3.4201754,38.3559195,GOK
,Kakamega,0.7412483,35.0847507,GOK
,Bomet,-0.9302972,35.4188316,GOK
,Bomet,-0.9278272,35.4170607,GOK
,Busia,0.4652234,34.302057,GOK
,Taita Taveta,-3.4253946,38.3522986,GOK
,Marsabit,3.518895,39.050885,GOK
,Taita Taveta,-3.4563865,37.6248559,GOK
,Taita Taveta,-3.3887259,38.3378129,GOK
,Busia,0.4485639,34.251989,GOK
,Busia,0.5290921,34.253795,GOK
,Taita Taveta,-3.4475778,38.4591978,GOK
,Taita Taveta,-3.4316518,38.6134855,GOK
,Busia,0.4497229,34.1408508,GOK
,Marsabit,,,GOK
,Samburu,1.0418031,36.5687228,GOK
,Taita Taveta,-3.4527998,38.3654647,GOK
,Siaya,0.055563,34.435938,GOK
,Taita Taveta,-3.4527998,38.3654647,GOK
,Taita Taveta,-3.4475778,38.4591978,GOK
,Makueni,-1.4873839,37.3949082,GOK
,Elgeyo/Marakwet,0.96787,35.4427519,GOK
,Vihiga,0.0824828,34.8643134,GOK
,Taita Taveta,-3.4527998,38.3654647,GOK
,Taita Taveta,,,GOK
,Elgeyo/Marakwet,0.9551339,35.4030127,GOK
,Taita Taveta,-3.3904842,38.5797045,GOK
,Baringo,0.0,36.0,GOK
,Baringo,0.0,37.0,GOK
,Baringo,0.0,37.0,GOK
,Taita Taveta,-3.4900531,38.4000133,GOK
,Taita Taveta,-3.4329472,37.6744125,GOK
,Busia,0.4543431,34.2819221,GOK
,Samburu,1.9716035,36.8894274,GOK
,Taita Taveta,-3.298449,38.2949958,GOK
,Taita Taveta,-3.4329472,37.6744125,GOK
,Taita Taveta,-3.4509975,37.6531308,GOK
,Taita Taveta,-3.3765967,38.3328738,GOK
,Vihiga,0.0770279,34.8015219,GOK
,Taita Taveta,-3.3974053,38.3733631,GOK
,Marsabit,3.445278,38.233898,GOK
,Nyeri,-0.6416311,37.1380878,GOK
,Makueni,-2.3253128,38.016349,GOK
,Busia,0.4733919,34.2395545,GOK
,Taita Taveta,-3.3811212,38.3332031,GOK
,Marsabit,3.445278,38.233898,GOK
,Taita Taveta,-3.381728,38.4282969,GOK
,Busia,0.4631067,34.3315568,GOK
,Taita Taveta,-3.3680585,38.4729999,GOK
,Marsabit,3.51120291,38.9737001,GOK
,Marsabit,3.486068,38.23991,GOK
